ID,ESTACAO_IDA,ESTACAO_CHEGADA,DATA_VIAGEM,HORARIO_SAIDA,HORARIO_CHEGADA,TEMPO_ESPERADO_DA_VIAGEM,ATRASO,QTD_PASSAGEIROS,PCT_PRIMEIRA_CLASSE,PCT_COMPRAS_ANTECIPADAS,PRECO_MEDIO,PCT_PEDIDOS_REEMBOLSO,MOTIVO_ATRASO
418,Liverpool Lime Street,Manchester Piccadilly,2024-04-01,11:15:00,11:45:00,30,4,1,0.0,0.0,3.0,100.0,Technical Issue
419,Liverpool Lime Street,Manchester Piccadilly,2024-04-03,11:15:00,11:45:00,30,37,3,0.0,33.3,2.7,66.7,Technical Issue
420,Liverpool Lime Street,Manchester Piccadilly,2024-04-08,11:15:00,11:45:00,30,24,3,33.3,33.3,4.3,66.7,Technical Issue
421,Liverpool Lime Street,Manchester Piccadilly,2024-04-09,11:15:00,11:45:00,30,3,2,0.0,50.0,2.5,50.0,Technical Issue
422,Liverpool Lime Street,Manchester Piccadilly,2024-04-10,11:15:00,11:45:00,30,36,2,0.0,100.0,2.0,100.0,Technical Issue
423,Liverpool Lime Street,Manchester Piccadilly,2024-04-11,11:15:00,11:45:00,30,41,1,0.0,100.0,2.0,100.0,Technical Issue
424,Liverpool Lime Street,Manchester Piccadilly,2024-04-15,11:15:00,11:45:00,30,28,1,0.0,0.0,3.0,100.0,Technical Issue
425,Liverpool Lime Street,Manchester Piccadilly,2024-04-16,11:15:00,11:45:00,30,23,1,0.0,0.0,3.0,100.0,Technical Issue
426,Liverpool Lime Street,Manchester Piccadilly,2024-04-18,11:15:00,11:45:00,30,43,2,50.0,100.0,4.5,50.0,Technical Issue
427,Liverpool Lime Street,Manchester Piccadilly,2024-04-19,11:15:00,11:45:00,30,1,2,0.0,50.0,2.5,50.0,Technical Issue
428,Liverpool Lime Street,Manchester Piccadilly,2024-04-20,11:15:00,11:45:00,30,29,1,0.0,0.0,3.0,100.0,Technical Issue
429,Liverpool Lime Street,Manchester Piccadilly,2024-04-23,11:15:00,11:45:00,30,2,1,0.0,0.0,3.0,100.0,Technical Issue
430,Liverpool Lime Street,Manchester Piccadilly,2024-04-25,11:15:00,11:45:00,30,6,1,0.0,0.0,3.0,100.0,Technical Issue
431,Liverpool Lime Street,Manchester Piccadilly,2024-04-26,11:15:00,11:45:00,30,41,2,0.0,0.0,3.0,50.0,Technical Issue
432,Liverpool Lime Street,Manchester Piccadilly,2024-04-27,11:15:00,11:45:00,30,32,1,0.0,100.0,2.0,100.0,Technical Issue
433,Liverpool Lime Street,Manchester Piccadilly,2024-04-29,05:45:00,06:15:00,30,3,1,0.0,100.0,2.0,0.0,Signal Failure
434,Liverpool Lime Street,Manchester Piccadilly,2024-04-29,11:15:00,11:45:00,30,41,1,0.0,100.0,2.0,100.0,Technical Issue
435,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,05:45:00,06:15:00,30,28,1,0.0,100.0,2.0,0.0,Signal Failure
436,London Euston,Birmingham New Street,2024-01-08,11:00:00,12:20:00,80,21,1,0.0,0.0,10.0,0.0,Staff Shortage
437,London Euston,Birmingham New Street,2024-01-11,16:00:00,17:20:00,80,41,10,20.0,30.0,19.5,10.0,Signal failure
438,London Euston,Birmingham New Street,2024-01-12,08:15:00,09:35:00,80,36,1,0.0,0.0,13.0,0.0,Signal Failure
439,London Euston,Birmingham New Street,2024-01-15,16:00:00,17:20:00,80,92,9,11.1,55.6,12.9,0.0,Weather
440,London Euston,Birmingham New Street,2024-01-16,11:00:00,12:20:00,80,42,1,0.0,100.0,7.0,0.0,Staff Shortage
441,London Euston,Birmingham New Street,2024-01-18,08:15:00,09:35:00,80,19,2,0.0,50.0,10.0,0.0,Signal Failure
442,London Euston,Birmingham New Street,2024-01-23,08:15:00,09:35:00,80,48,1,0.0,100.0,7.0,0.0,Signal Failure
443,London Euston,Birmingham New Street,2024-02-01,11:00:00,12:20:00,80,45,1,0.0,0.0,10.0,0.0,Staff Shortage
444,London Euston,Birmingham New Street,2024-02-02,11:00:00,12:20:00,80,43,1,0.0,100.0,7.0,0.0,Staff Shortage
445,London Euston,Birmingham New Street,2024-02-02,16:00:00,17:20:00,80,36,4,25.0,50.0,14.2,50.0,Signal failure
446,London Euston,Birmingham New Street,2024-02-05,08:15:00,09:35:00,80,60,1,0.0,0.0,13.0,0.0,Signal Failure
447,London Euston,Birmingham New Street,2024-02-10,16:00:00,17:20:00,80,15,7,0.0,57.1,5.3,14.3,Signal failure
448,London Euston,Birmingham New Street,2024-02-11,08:15:00,09:35:00,80,31,2,0.0,100.0,5.5,0.0,Signal Failure
449,London Euston,Birmingham New Street,2024-02-11,11:00:00,12:20:00,80,25,1,0.0,0.0,10.0,0.0,Staff Shortage
450,London Euston,Birmingham New Street,2024-02-12,11:00:00,12:20:00,80,61,2,50.0,50.0,31.0,0.0,Staff Shortage
451,London Euston,Birmingham New Street,2024-02-14,16:00:00,17:20:00,80,99,8,12.5,75.0,9.1,0.0,Weather
452,London Euston,Birmingham New Street,2024-02-15,16:00:00,17:20:00,80,33,5,0.0,80.0,5.0,20.0,Signal failure
453,London Euston,Birmingham New Street,2024-02-21,11:00:00,12:20:00,80,55,1,0.0,0.0,10.0,0.0,Staff Shortage
454,London Euston,Birmingham New Street,2024-02-22,16:00:00,17:20:00,80,57,4,0.0,75.0,5.2,0.0,Weather
455,London Euston,Birmingham New Street,2024-02-24,08:15:00,09:35:00,80,40,2,0.0,100.0,7.0,0.0,Signal Failure
456,London Euston,Birmingham New Street,2024-02-25,16:00:00,17:20:00,80,82,8,0.0,75.0,4.8,0.0,Weather
457,London Euston,Birmingham New Street,2024-02-27,16:00:00,17:20:00,80,59,12,16.7,91.7,9.6,0.0,Weather
458,London Euston,Birmingham New Street,2024-02-29,08:15:00,09:35:00,80,43,1,0.0,100.0,7.0,0.0,Signal Failure
459,London Euston,Birmingham New Street,2024-02-29,16:00:00,17:20:00,80,53,6,0.0,100.0,4.0,16.7,Signal failure
460,London Euston,Birmingham New Street,2024-03-04,08:15:00,09:35:00,80,21,1,0.0,100.0,7.0,0.0,Signal Failure
461,London Euston,Birmingham New Street,2024-03-06,11:00:00,12:20:00,80,28,1,0.0,0.0,10.0,0.0,Staff Shortage
462,London Euston,Birmingham New Street,2024-03-07,16:00:00,17:20:00,80,96,4,0.0,75.0,5.2,0.0,Weather
463,London Euston,Birmingham New Street,2024-03-09,16:00:00,17:20:00,80,18,5,0.0,60.0,5.8,20.0,Signal failure
464,London Euston,Birmingham New Street,2024-03-10,08:15:00,09:35:00,80,59,1,100.0,0.0,78.0,0.0,Signal Failure
465,London Euston,Birmingham New Street,2024-03-10,11:00:00,12:20:00,80,53,1,0.0,100.0,7.0,0.0,Staff Shortage
466,London Euston,Birmingham New Street,2024-03-11,16:00:00,17:20:00,80,32,6,0.0,66.7,5.7,16.7,Signal failure
467,London Euston,Birmingham New Street,2024-03-12,16:00:00,17:20:00,80,99,7,0.0,42.9,6.9,0.0,Weather
468,London Euston,Birmingham New Street,2024-03-14,08:15:00,09:35:00,80,60,3,0.0,33.3,11.0,0.0,Signal Failure
469,London Euston,Birmingham New Street,2024-03-14,16:00:00,17:20:00,80,20,4,0.0,75.0,5.2,25.0,Signal failure
470,London Euston,Birmingham New Street,2024-03-16,08:15:00,09:35:00,80,37,1,0.0,100.0,7.0,0.0,Signal Failure
471,London Euston,Birmingham New Street,2024-03-19,11:00:00,12:20:00,80,28,1,0.0,0.0,10.0,0.0,Staff Shortage
472,London Euston,Birmingham New Street,2024-03-19,16:00:00,17:20:00,80,24,9,0.0,44.4,7.2,11.1,Signal failure
473,London Euston,Birmingham New Street,2024-03-21,16:00:00,17:20:00,80,62,3,0.0,66.7,5.7,0.0,Weather
474,London Euston,Birmingham New Street,2024-03-23,08:15:00,09:35:00,80,12,1,0.0,100.0,7.0,0.0,Signal Failure
475,London Euston,Birmingham New Street,2024-03-25,11:00:00,12:20:00,80,49,1,0.0,100.0,7.0,0.0,Staff Shortage
476,London Euston,Birmingham New Street,2024-03-28,16:00:00,17:20:00,80,13,6,16.7,33.3,17.3,16.7,Signal failure
477,London Euston,Birmingham New Street,2024-03-30,16:00:00,17:20:00,80,40,9,0.0,44.4,5.7,11.1,Signal failure
478,London Euston,Birmingham New Street,2024-04-02,16:00:00,17:20:00,80,45,7,14.3,14.3,16.9,14.3,Signal failure
479,London Euston,Birmingham New Street,2024-04-03,16:00:00,17:20:00,80,59,5,20.0,60.0,18.0,20.0,Signal failure
480,London Euston,Birmingham New Street,2024-04-04,16:00:00,17:20:00,80,98,4,25.0,75.0,13.0,0.0,Weather
481,London Euston,Birmingham New Street,2024-04-05,16:00:00,17:20:00,80,73,8,25.0,37.5,18.5,0.0,Weather
482,London Euston,Birmingham New Street,2024-04-07,16:00:00,17:20:00,80,81,12,16.7,58.3,11.8,0.0,Weather
483,London Euston,Birmingham New Street,2024-04-08,16:00:00,17:20:00,80,91,8,12.5,50.0,14.5,0.0,Weather
484,London Euston,Birmingham New Street,2024-04-09,16:00:00,17:20:00,80,43,12,16.7,58.3,16.1,8.3,Signal failure
485,London Euston,Birmingham New Street,2024-04-10,11:00:00,12:20:00,80,65,2,0.0,100.0,7.0,0.0,Staff Shortage
486,London Euston,Birmingham New Street,2024-04-11,16:00:00,17:20:00,80,80,5,20.0,60.0,18.0,0.0,Weather
487,London Euston,Birmingham New Street,2024-04-14,16:00:00,17:20:00,80,22,6,0.0,50.0,5.5,16.7,Signal failure
488,London Euston,Birmingham New Street,2024-04-17,11:00:00,12:20:00,80,66,1,0.0,0.0,10.0,0.0,Staff Shortage
489,London Euston,Birmingham New Street,2024-04-20,11:00:00,12:20:00,80,29,1,0.0,100.0,7.0,0.0,Staff Shortage
490,London Euston,Birmingham New Street,2024-04-22,08:15:00,09:35:00,80,60,1,0.0,100.0,7.0,0.0,Signal Failure
491,London Euston,Birmingham New Street,2024-04-23,11:00:00,12:20:00,80,38,1,0.0,100.0,7.0,0.0,Staff Shortage
492,London Euston,Birmingham New Street,2024-04-23,16:00:00,17:20:00,80,18,5,20.0,80.0,11.2,20.0,Signal failure
493,London Euston,Birmingham New Street,2024-04-28,16:00:00,17:20:00,80,85,8,25.0,25.0,17.5,0.0,Weather
494,London Euston,Birmingham New Street,2024-04-29,11:00:00,12:20:00,80,53,1,0.0,0.0,10.0,0.0,Staff Shortage
495,London Euston,York,2024-01-01,00:00:00,01:50:00,110,17,1,0.0,100.0,37.0,0.0,Signal Failure
496,London Euston,York,2024-01-07,00:00:00,01:50:00,110,12,1,0.0,100.0,37.0,0.0,Signal Failure
497,London Euston,York,2024-01-11,00:00:00,01:50:00,110,58,1,0.0,100.0,37.0,0.0,Signal Failure
498,London Euston,York,2024-01-30,00:00:00,01:50:00,110,34,1,0.0,100.0,37.0,0.0,Signal Failure
499,London Euston,York,2024-01-31,00:00:00,01:50:00,110,46,1,100.0,100.0,59.0,0.0,Signal Failure
500,London Euston,York,2024-02-03,00:00:00,01:50:00,110,40,1,0.0,100.0,37.0,0.0,Signal Failure
501,London Euston,York,2024-02-05,00:00:00,01:50:00,110,26,1,0.0,100.0,37.0,0.0,Signal Failure
502,London Euston,York,2024-02-23,00:00:00,01:50:00,110,57,1,0.0,100.0,37.0,0.0,Signal Failure
503,London Euston,York,2024-03-22,00:00:00,01:50:00,110,22,1,0.0,100.0,37.0,0.0,Signal Failure
504,London Euston,York,2024-03-24,00:00:00,01:50:00,110,20,1,0.0,100.0,37.0,0.0,Signal Failure
505,London Euston,York,2024-03-25,00:00:00,01:50:00,110,59,2,0.0,100.0,37.0,0.0,Signal Failure
506,London Euston,York,2024-03-26,00:00:00,01:50:00,110,11,1,0.0,100.0,37.0,0.0,Signal Failure
507,London Euston,York,2024-03-30,00:00:00,01:50:00,110,42,1,0.0,100.0,37.0,0.0,Signal Failure
508,London Euston,York,2024-03-31,00:00:00,01:50:00,110,56,1,0.0,100.0,37.0,0.0,Signal Failure
509,London Euston,York,2024-04-07,00:00:00,01:50:00,110,19,1,0.0,100.0,37.0,0.0,Signal Failure
510,London Euston,York,2024-04-08,00:00:00,01:50:00,110,40,1,0.0,100.0,37.0,0.0,Signal Failure
511,London Kings Cross,York,2024-01-01,09:45:00,11:35:00,110,5,1,0.0,100.0,23.0,0.0,Signal Failure
512,London Kings Cross,York,2024-01-02,06:15:00,08:05:00,110,30,2,0.0,0.0,58.5,0.0,Technical Issue
513,London Kings Cross,York,2024-01-04,09:45:00,11:35:00,110,25,2,0.0,0.0,35.0,0.0,Signal Failure
514,London Kings Cross,York,2024-01-08,17:45:00,19:35:00,110,13,6,0.0,33.3,54.5,16.7,Signal failure
515,London Kings Cross,York,2024-01-11,17:45:00,19:35:00,110,8,6,0.0,33.3,58.3,16.7,Signal failure
516,London Kings Cross,York,2024-01-21,06:15:00,08:05:00,110,18,2,0.0,50.0,44.0,0.0,Technical Issue
517,London Kings Cross,York,2024-01-21,17:45:00,19:35:00,110,10,3,0.0,66.7,41.0,33.3,Signal failure
518,London Kings Cross,York,2024-01-23,06:15:00,08:05:00,110,2,3,33.3,66.7,54.0,0.0,Technical Issue
519,London Kings Cross,York,2024-01-30,17:45:00,19:35:00,110,21,5,20.0,60.0,57.8,20.0,Signal failure
520,London Kings Cross,York,2024-01-31,09:45:00,11:35:00,110,1,2,0.0,0.0,35.0,0.0,Signal Failure
521,London Kings Cross,York,2024-02-03,09:45:00,11:35:00,110,27,1,0.0,100.0,23.0,0.0,Signal Failure
522,London Kings Cross,York,2024-02-05,17:45:00,19:35:00,110,16,3,0.0,66.7,46.7,33.3,Signal failure
523,London Kings Cross,York,2024-02-08,06:15:00,08:05:00,110,43,4,25.0,75.0,43.5,0.0,Technical Issue
524,London Kings Cross,York,2024-02-10,09:45:00,11:35:00,110,19,1,0.0,100.0,23.0,0.0,Signal Failure
525,London Kings Cross,York,2024-02-11,09:45:00,11:35:00,110,11,1,0.0,0.0,35.0,0.0,Signal Failure
526,London Kings Cross,York,2024-02-15,06:15:00,08:05:00,110,13,4,0.0,100.0,35.0,0.0,Technical Issue
527,London Kings Cross,York,2024-02-20,09:45:00,11:35:00,110,13,2,0.0,100.0,23.0,0.0,Signal Failure
528,London Kings Cross,York,2024-02-21,17:45:00,19:35:00,110,23,3,0.0,100.0,35.0,33.3,Signal failure
529,London Kings Cross,York,2024-02-23,09:45:00,11:35:00,110,7,2,0.0,100.0,29.0,0.0,Signal Failure
530,London Kings Cross,York,2024-02-26,06:15:00,08:05:00,110,10,6,33.3,100.0,42.3,0.0,Technical Issue
531,London Kings Cross,York,2024-02-26,09:45:00,11:35:00,110,9,1,0.0,100.0,23.0,0.0,Signal Failure
532,London Kings Cross,York,2024-02-27,09:45:00,11:35:00,110,12,1,0.0,100.0,23.0,0.0,Signal Failure
533,London Kings Cross,York,2024-02-27,17:45:00,19:35:00,110,19,7,14.3,100.0,38.1,14.3,Signal failure
534,London Kings Cross,York,2024-03-03,17:45:00,19:35:00,110,2,7,0.0,71.4,40.1,14.3,Signal failure
535,London Kings Cross,York,2024-03-06,06:15:00,08:05:00,110,3,3,0.0,33.3,58.3,0.0,Technical Issue
536,London Kings Cross,York,2024-03-08,17:45:00,19:35:00,110,18,7,14.3,57.1,53.1,28.6,Signal failure
537,London Kings Cross,York,2024-03-10,09:45:00,11:35:00,110,35,1,0.0,100.0,23.0,0.0,Signal Failure
538,London Kings Cross,York,2024-03-12,06:15:00,08:05:00,110,39,3,0.0,100.0,35.0,0.0,Technical Issue
539,London Kings Cross,York,2024-03-12,17:45:00,19:35:00,110,10,5,20.0,60.0,53.4,20.0,Signal failure
540,London Kings Cross,York,2024-03-13,06:15:00,08:05:00,110,34,5,20.0,60.0,53.4,0.0,Technical Issue
541,London Kings Cross,York,2024-03-18,06:15:00,08:05:00,110,31,3,0.0,33.3,58.3,0.0,Technical Issue
542,London Kings Cross,York,2024-03-20,17:45:00,19:35:00,110,3,4,0.0,50.0,52.5,25.0,Signal failure
543,London Kings Cross,York,2024-03-25,06:15:00,08:05:00,110,35,3,0.0,66.7,46.7,0.0,Technical Issue
544,London Kings Cross,York,2024-03-28,09:45:00,11:35:00,110,9,1,0.0,0.0,35.0,0.0,Signal Failure
545,London Kings Cross,York,2024-03-30,09:45:00,11:35:00,110,8,1,0.0,100.0,23.0,0.0,Signal Failure
546,London Kings Cross,York,2024-04-01,09:45:00,11:35:00,110,8,1,0.0,0.0,35.0,0.0,Signal Failure
547,London Kings Cross,York,2024-04-09,06:15:00,08:05:00,110,31,3,33.3,33.3,73.0,0.0,Technical Issue
548,London Kings Cross,York,2024-04-09,17:45:00,19:35:00,110,7,6,16.7,50.0,59.8,33.3,Signal failure
549,London Kings Cross,York,2024-04-12,09:45:00,11:35:00,110,4,1,0.0,100.0,23.0,0.0,Signal Failure
550,London Kings Cross,York,2024-04-19,09:45:00,11:35:00,110,17,1,0.0,0.0,35.0,0.0,Signal Failure
551,London Kings Cross,York,2024-04-22,06:15:00,08:05:00,110,29,4,0.0,25.0,55.5,0.0,Technical Issue
552,London Kings Cross,York,2024-04-24,09:45:00,11:35:00,110,4,2,50.0,50.0,40.0,0.0,Signal Failure
554,London Paddington,Reading,2024-01-05,05:30:00,06:30:00,60,40,1,0.0,100.0,8.0,0.0,Staff Shortage
555,London Paddington,Reading,2024-01-09,05:30:00,06:30:00,60,50,1,0.0,0.0,13.0,0.0,Staff Shortage
556,London Paddington,Reading,2024-01-10,05:30:00,06:30:00,60,35,1,0.0,100.0,8.0,0.0,Staff Shortage
557,London Paddington,Reading,2024-01-16,05:30:00,06:30:00,60,20,1,0.0,0.0,13.0,0.0,Staff Shortage
558,London Paddington,Reading,2024-01-18,04:15:00,05:15:00,60,4,1,0.0,0.0,13.0,0.0,Staff Shortage
559,London Paddington,Reading,2024-01-29,04:15:00,05:15:00,60,22,1,0.0,0.0,13.0,0.0,Staff Shortage
560,London Paddington,Reading,2024-01-31,15:00:00,16:00:00,60,53,2,50.0,0.0,30.0,0.0,Technical Issue
561,London Paddington,Reading,2024-02-01,05:30:00,06:30:00,60,50,1,0.0,100.0,8.0,0.0,Staff Shortage
562,London Paddington,Reading,2024-02-01,15:00:00,16:00:00,60,45,1,100.0,100.0,27.0,0.0,Technical Issue
563,London Paddington,Reading,2024-02-02,15:00:00,16:00:00,60,58,3,0.0,100.0,13.0,0.0,Technical Issue
564,London Paddington,Reading,2024-02-04,04:15:00,05:15:00,60,23,1,100.0,100.0,18.0,0.0,Staff Shortage
565,London Paddington,Reading,2024-02-11,04:15:00,05:15:00,60,7,1,0.0,100.0,8.0,0.0,Staff Shortage
566,London Paddington,Reading,2024-02-17,04:15:00,05:15:00,60,31,1,0.0,100.0,8.0,0.0,Staff Shortage
567,London Paddington,Reading,2024-02-21,15:00:00,16:00:00,60,42,2,0.0,100.0,13.0,0.0,Technical Issue
568,London Paddington,Reading,2024-02-22,04:15:00,05:15:00,60,15,1,0.0,100.0,8.0,0.0,Staff Shortage
569,London Paddington,Reading,2024-03-03,15:00:00,16:00:00,60,25,4,0.0,50.0,14.5,0.0,Technical Issue
570,London Paddington,Reading,2024-03-05,05:30:00,06:30:00,60,58,1,0.0,100.0,8.0,0.0,Staff Shortage
571,London Paddington,Reading,2024-03-07,15:00:00,16:00:00,60,39,2,0.0,50.0,16.0,0.0,Technical Issue
572,London Paddington,Reading,2024-03-09,04:15:00,05:15:00,60,30,1,0.0,100.0,8.0,0.0,Staff Shortage
573,London Paddington,Reading,2024-03-14,04:15:00,05:15:00,60,36,1,0.0,100.0,8.0,0.0,Staff Shortage
574,London Paddington,Reading,2024-03-14,15:00:00,16:00:00,60,42,5,0.0,80.0,14.2,0.0,Technical Issue
575,London Paddington,Reading,2024-03-15,04:15:00,05:15:00,60,11,1,0.0,0.0,13.0,0.0,Staff Shortage
576,London Paddington,Reading,2024-03-17,05:30:00,06:30:00,60,50,1,0.0,0.0,13.0,0.0,Staff Shortage
577,London Paddington,Reading,2024-03-21,05:30:00,06:30:00,60,39,1,0.0,0.0,13.0,0.0,Staff Shortage
578,London Paddington,Reading,2024-03-23,05:30:00,06:30:00,60,52,1,0.0,0.0,13.0,0.0,Staff Shortage
579,London Paddington,Reading,2024-03-24,05:30:00,06:30:00,60,16,1,0.0,0.0,13.0,0.0,Staff Shortage
580,London Paddington,Reading,2024-03-25,05:30:00,06:30:00,60,29,1,100.0,0.0,27.0,0.0,Staff Shortage
581,London Paddington,Reading,2024-03-28,04:15:00,05:15:00,60,4,1,0.0,0.0,13.0,0.0,Staff Shortage
582,London Paddington,Reading,2024-03-29,05:30:00,06:30:00,60,40,1,0.0,0.0,13.0,0.0,Staff Shortage
583,London Paddington,Reading,2024-03-31,15:00:00,16:00:00,60,29,4,50.0,0.0,30.0,0.0,Technical Issue
584,London Paddington,Reading,2024-04-03,04:15:00,05:15:00,60,6,1,0.0,0.0,13.0,0.0,Staff Shortage
585,London Paddington,Reading,2024-04-06,15:00:00,16:00:00,60,39,2,0.0,0.0,16.0,0.0,Technical Issue
586,London Paddington,Reading,2024-04-09,05:30:00,06:30:00,60,36,1,100.0,100.0,18.0,0.0,Staff Shortage
587,London Paddington,Reading,2024-04-15,15:00:00,16:00:00,60,46,2,0.0,100.0,13.0,0.0,Technical Issue
588,London Paddington,Reading,2024-04-20,05:30:00,06:30:00,60,42,1,0.0,0.0,13.0,0.0,Staff Shortage
589,London Paddington,Reading,2024-04-22,04:15:00,05:15:00,60,37,1,0.0,0.0,13.0,0.0,Staff Shortage
590,London Paddington,Reading,2024-04-23,05:30:00,06:30:00,60,21,1,100.0,0.0,27.0,0.0,Staff Shortage
591,London Paddington,Reading,2024-04-24,04:15:00,05:15:00,60,9,3,0.0,33.3,13.3,0.0,Staff Shortage
592,London Paddington,Reading,2024-04-26,15:00:00,16:00:00,60,55,2,0.0,0.0,19.0,0.0,Technical Issue
593,London Paddington,Reading,2024-04-27,05:30:00,06:30:00,60,36,2,0.0,50.0,10.5,0.0,Staff Shortage
594,London Paddington,Reading,2024-04-29,15:00:00,16:00:00,60,54,4,0.0,100.0,13.0,0.0,Technical Issue
595,London Paddington,Reading,2024-04-30,04:15:00,05:15:00,60,39,1,0.0,100.0,8.0,0.0,Staff Shortage
596,Manchester Piccadilly,Leeds,2024-01-02,09:00:00,09:45:00,45,174,1,0.0,0.0,10.0,0.0,Signal Failure
597,Manchester Piccadilly,Leeds,2024-01-03,09:00:00,09:45:00,45,37,1,0.0,100.0,6.0,0.0,Signal Failure
598,Manchester Piccadilly,Leeds,2024-01-04,09:00:00,09:45:00,45,168,2,0.0,50.0,8.0,0.0,Signal Failure
599,Manchester Piccadilly,Leeds,2024-01-05,09:00:00,09:45:00,45,172,2,0.0,100.0,6.0,0.0,Signal Failure
600,Manchester Piccadilly,Leeds,2024-01-09,09:00:00,09:45:00,45,138,1,0.0,0.0,10.0,0.0,Signal Failure
601,Manchester Piccadilly,Leeds,2024-01-10,09:00:00,09:45:00,45,167,2,0.0,50.0,8.0,0.0,Signal Failure
602,Manchester Piccadilly,Leeds,2024-01-11,09:00:00,09:45:00,45,143,1,100.0,100.0,10.0,0.0,Signal Failure
603,Manchester Piccadilly,Leeds,2024-01-12,09:00:00,09:45:00,45,180,1,0.0,0.0,10.0,0.0,Signal Failure
604,Manchester Piccadilly,Leeds,2024-01-17,09:00:00,09:45:00,45,149,1,0.0,100.0,6.0,0.0,Signal Failure
605,Manchester Piccadilly,Leeds,2024-01-20,09:00:00,09:45:00,45,158,3,0.0,66.7,7.3,0.0,Signal Failure
606,Manchester Piccadilly,Leeds,2024-01-21,09:00:00,09:45:00,45,168,1,0.0,100.0,6.0,0.0,Signal Failure
607,Manchester Piccadilly,Leeds,2024-01-23,09:00:00,09:45:00,45,131,1,0.0,0.0,10.0,0.0,Signal Failure
608,Manchester Piccadilly,Leeds,2024-01-28,09:00:00,09:45:00,45,160,2,0.0,50.0,8.0,0.0,Signal Failure
609,Manchester Piccadilly,Leeds,2024-02-03,09:00:00,09:45:00,45,56,1,0.0,0.0,10.0,0.0,Signal Failure
610,Manchester Piccadilly,Leeds,2024-02-05,09:00:00,09:45:00,45,176,1,0.0,0.0,10.0,0.0,Signal Failure
611,Manchester Piccadilly,Leeds,2024-02-09,09:00:00,09:45:00,45,178,2,50.0,50.0,10.5,0.0,Signal Failure
612,Manchester Piccadilly,Leeds,2024-02-10,09:00:00,09:45:00,45,159,1,0.0,0.0,10.0,0.0,Signal Failure
613,Manchester Piccadilly,Leeds,2024-02-12,09:00:00,09:45:00,45,30,1,0.0,100.0,6.0,0.0,Signal Failure
614,Manchester Piccadilly,Leeds,2024-02-13,09:00:00,09:45:00,45,151,1,100.0,0.0,15.0,0.0,Signal Failure
615,Manchester Piccadilly,Leeds,2024-02-26,09:00:00,09:45:00,45,157,1,0.0,0.0,10.0,0.0,Signal Failure
616,Manchester Piccadilly,Leeds,2024-02-27,09:00:00,09:45:00,45,162,2,50.0,50.0,10.0,0.0,Signal Failure
617,Manchester Piccadilly,Leeds,2024-03-03,09:00:00,09:45:00,45,134,2,0.0,100.0,6.0,0.0,Signal Failure
618,Manchester Piccadilly,Leeds,2024-03-06,09:00:00,09:45:00,45,147,1,100.0,0.0,15.0,0.0,Signal Failure
619,Manchester Piccadilly,Leeds,2024-03-07,09:00:00,09:45:00,45,137,2,0.0,50.0,8.0,0.0,Signal Failure
620,Manchester Piccadilly,Leeds,2024-03-09,09:00:00,09:45:00,45,136,1,0.0,0.0,10.0,0.0,Signal Failure
621,Manchester Piccadilly,Leeds,2024-03-10,09:00:00,09:45:00,45,171,2,0.0,50.0,8.0,0.0,Signal Failure
622,Manchester Piccadilly,Leeds,2024-03-11,09:00:00,09:45:00,45,158,1,0.0,0.0,10.0,0.0,Signal Failure
623,Manchester Piccadilly,Leeds,2024-03-14,09:00:00,09:45:00,45,159,2,0.0,100.0,6.0,0.0,Signal Failure
624,Manchester Piccadilly,Leeds,2024-03-17,09:00:00,09:45:00,45,167,1,0.0,100.0,6.0,0.0,Signal Failure
625,Manchester Piccadilly,Leeds,2024-03-19,09:00:00,09:45:00,45,144,2,0.0,100.0,6.0,0.0,Signal Failure
626,Manchester Piccadilly,Leeds,2024-03-22,09:00:00,09:45:00,45,131,1,0.0,0.0,10.0,0.0,Signal Failure
627,Manchester Piccadilly,Leeds,2024-03-24,09:00:00,09:45:00,45,36,1,0.0,0.0,10.0,0.0,Signal Failure
628,Manchester Piccadilly,Leeds,2024-03-25,09:00:00,09:45:00,45,180,1,0.0,100.0,6.0,0.0,Signal Failure
629,Manchester Piccadilly,Leeds,2024-03-26,09:00:00,09:45:00,45,151,1,0.0,0.0,10.0,0.0,Signal Failure
630,Manchester Piccadilly,Leeds,2024-03-28,09:00:00,09:45:00,45,177,1,0.0,100.0,6.0,0.0,Signal Failure
631,Manchester Piccadilly,Leeds,2024-03-30,09:00:00,09:45:00,45,165,1,0.0,100.0,6.0,0.0,Signal Failure
632,Manchester Piccadilly,Leeds,2024-04-03,09:00:00,09:45:00,45,28,1,0.0,100.0,6.0,0.0,Signal Failure
633,Manchester Piccadilly,Leeds,2024-04-09,09:00:00,09:45:00,45,31,1,0.0,100.0,6.0,0.0,Signal Failure
634,Manchester Piccadilly,Leeds,2024-04-12,09:00:00,09:45:00,45,149,1,100.0,0.0,15.0,0.0,Signal Failure
635,Manchester Piccadilly,Leeds,2024-04-13,09:00:00,09:45:00,45,160,1,0.0,100.0,6.0,0.0,Signal Failure
636,Manchester Piccadilly,Leeds,2024-04-14,09:00:00,09:45:00,45,179,3,0.0,33.3,8.7,0.0,Signal Failure
637,Manchester Piccadilly,Leeds,2024-04-15,09:00:00,09:45:00,45,173,2,0.0,50.0,8.0,0.0,Signal Failure
